uid,type,title,transcript,languageCode,publicationDate,mediaCode,publicationMonth
obermosel-1937-02-26-a-i0074,ad,Publicité 2 Page 3,,fr,1937-02-26,obermosel,02
tageblatt-1937-02-27-a-i0111,ad,oarnavai PβS mostT 5 9,,fr,1937-02-27,tageblatt,02
tageblatt-1947-03-12-a-i0076,ad,RENDEZ-VOUS à la Grande Redoute,,fr,1947-03-12,tageblatt,03
tageblatt-1948-02-14-a-i0102,ad,fiSS0SS-m0V9£S I La grande redoute,,fr,1948-02-14,tageblatt,02
indeplux-1934-02-23-a-i0051,ad,Publicité 7 Page 3,,fr,1934-02-23,indeplux,02
luxembourg1935-1939-03-08-a-i0078,ad,Publicité 2 Page 3,,fr,1939-03-08,luxembourg1935,03
luxwort-1927-01-14-a-i0064,ad,Pub. 1 Page 10,,fr,1927-01-14,luxwort,01
obermosel-1935-02-16-c-i0037,ad,Publicité 1 Page 1,,fr,1935-02-16,obermosel,02
obermosel-1936-01-02-a-i0072,ad,Publicité 2 Page 3,,fr,1936-01-02,obermosel,01
tageblatt-1932-02-27-a-i0116,ad,"«ASSOSS». Une fois de plus,",,fr,1932-02-27,tageblatt,02
tageblatt-1935-03-01-a-i0072,ad,Ne manquez pas a la,,fr,1935-03-01,tageblatt,03
tageblatt-1938-03-10-a-i0090,ad,HOLLYWOOD Redoute ASSOSS Samedl de,,fr,1938-03-10,tageblatt,03
tageblatt-1950-02-10-a-i0087,ad,Ijgg3' DËMAÎN N SOIR =^ij),,fr,1950-02-10,tageblatt,02
indeplux-1934-03-10-a-i0038,ad,Publicité 5 Page 3,,fr,1934-03-10,indeplux,03
luxembourg1935-1936-03-05-a-i0088,ad,Publicité 1 Page 3,,fr,1936-03-05,luxembourg1935,03
luxembourg1935-1937-02-03-a-i0096,ad,Publicité 2 Page 3,,fr,1937-02-03,luxembourg1935,02
luxembourg1935-1939-03-01-a-i0087,ad,Publicité 1 Page 3,,fr,1939-03-01,luxembourg1935,03
obermosel-1938-02-25-a-i0094,ad,Publicité 7 Page 9,,fr,1938-02-25,obermosel,02
obermosel-1938-02-26-a-i0135,ad,Publicité 6 Page 4,,fr,1938-02-26,obermosel,02
obermosel-1938-03-10-a-i0072,ad,Publicité 1 Page 3,,fr,1938-03-10,obermosel,03
tageblatt-1932-02-24-a-i0069,ad,"“ASSOSS"" Mieux vaut boire que",,fr,1932-02-24,tageblatt,02
tageblatt-1937-02-17-a-i0088,ad,"A. S. LA JEUNESSE D'ESCH,",,fr,1937-02-17,tageblatt,02
tageblatt-1939-03-15-a-i0102,ad,VEREINSMITTEILUNGEN. ABSCHIED VOM FASCHING 1939,,de,1939-03-15,tageblatt,03
dunioun-1948-03-05-a-i0056,ad,Publicité 2 Page 3,,fr,1948-03-05,dunioun,03
indeplux-1925-03-07-b-i0074,ad,Publicité 3 Page 3,,fr,1925-03-07,indeplux,03
indeplux-1934-02-02-a-i0033,ad,Publicité 2 Page 3,,fr,1934-02-02,indeplux,02
luxembourg1935-1937-02-01-a-i0082,ad,Publicité 2 Page 3,,fr,1937-02-01,luxembourg1935,02
luxembourg1935-1937-02-13-a-i0092,ad,Publicité 5 Page 3,,fr,1937-02-13,luxembourg1935,02
luxland-1961-03-10-a-i0116,ad,Publicité 6 Page 4,,fr,1961-03-10,luxland,03
obermosel-1948-03-05-a-i0042,ad,Publicité 4 Page 4,,fr,1948-03-05,obermosel,03
tageblatt-1932-02-25-a-i0103,ad,«ASSOSS». La. statistique prouve que,,fr,1932-02-25,tageblatt,02
tageblatt-1937-03-03-a-i0090,ad,“MONTMARTRE tousnie™rav°e^ tis conviennent ponr,,fr,1937-03-03,tageblatt,03
tageblatt-1948-02-28-a-i0104,ad,I GRANDE REDOUTE parée et,,fr,1948-02-28,tageblatt,02
indeplux-1923-03-02-a-i0058,ad,Publicité 2 Page 1,,fr,1923-03-02,indeplux,03
indeplux-1923-03-03-a-i0057,ad,Publicité 4 Page 1,,fr,1923-03-03,indeplux,03
luxembourg1935-1937-01-26-a-i0089,ad,Publicité 5 Page 3,,fr,1937-01-26,luxembourg1935,01
luxembourg1935-1937-02-27-a-i0090,ad,Publicité 7 Page 3,,fr,1937-02-27,luxembourg1935,02
luxembourg1935-1938-03-05-a-i0102,ad,Publicité 3 Page 3,,fr,1938-03-05,luxembourg1935,03
luxembourg1935-1939-03-11-a-i0119,ad,Publicité 5 Page 4,,fr,1939-03-11,luxembourg1935,03
obermosel-1937-02-17-a-i0063,ad,Publicité 1 Page 3,,fr,1937-02-17,obermosel,02
obermosel-1937-02-23-a-i0054,ad,Publicité 2 Page 3,,fr,1937-02-23,obermosel,02
tageblatt-1948-03-05-a-i0064,ad,ASSOSS-MOVIES Avec les plus grands,,fr,1948-03-05,tageblatt,03
luxembourg1935-1937-02-05-a-i0109,ad,Publicité 6 Page 3,,fr,1937-02-05,luxembourg1935,02
luxembourg1935-1937-02-17-a-i0102,ad,Publicité 2 Page 3,,fr,1937-02-17,luxembourg1935,02
luxembourg1935-1937-02-23-a-i0081,ad,Publicité 2 Page 3,,fr,1937-02-23,luxembourg1935,02
tageblatt-1938-03-18-a-i0099,ad,;3*- Demain s a m,,fr,1938-03-18,tageblatt,03
luxembourg1935-1937-02-19-a-i0081,ad,Publicité 5 Page 3,,fr,1937-02-19,luxembourg1935,02
obermosel-1937-02-25-a-i0063,ad,Publicité 2 Page 3,,fr,1937-02-25,obermosel,02
tageblatt-1930-03-08-a-i0173,ad,A. G. E. L. La,,fr,1930-03-08,tageblatt,03
tageblatt-1938-03-26-a-i0155,ad,",J«r C E s o",,fr,1938-03-26,tageblatt,03
tageblatt-1927-02-17-a-i0090,ad,"f&lt; t f"" &lt;S Sterbefatie.",,de,1927-02-17,tageblatt,02
luxembourg1935-1937-03-04-a-i0081,ad,Publicité 2 Page 3,,fr,1937-03-04,luxembourg1935,03
luxembourg1935-1938-03-12-a-i0095,ad,Publicité 1 Page 3,,fr,1938-03-12,luxembourg1935,03
indeplux-1934-02-01-a-i0031,ad,Publicité 2 Page 3,,fr,1934-02-01,indeplux,02
luxwort-1923-03-03-a-i0063,ad,Pub. 5 Page 4,,fr,1923-03-03,luxwort,03
obermosel-1946-03-27-a-i0044,ad,Publicité 1 Page 5,,fr,1946-03-27,obermosel,03
indeplux-1928-02-16-a-i0022,ad,Publicité 1 Page 2,,fr,1928-02-16,indeplux,02
luxembourg1935-1936-03-16-a-i0083,ad,Publicité 2 Page 3,,fr,1936-03-16,luxembourg1935,03
luxembourg1935-1937-02-27-a-i0084,ad,Publicité 1 Page 3,,fr,1937-02-27,luxembourg1935,02
tageblatt-1937-02-27-a-i0115,ad,"Ce solr, a 9 heures",,fr,1937-02-27,tageblatt,02
tageblatt-1938-02-26-a-i0101,ad,a ia Redoute Folies de,,fr,1938-02-26,tageblatt,02
tageblatt-1938-03-12-a-i0161,ad,Ce soir ä 9 h.,,fr,1938-03-12,tageblatt,03
dunioun-1946-03-26-a-i0044,ad,Publicité 2 Page 3,,fr,1946-03-26,dunioun,03
indeplux-1922-03-22-a-i0052,ad,Publicité 2 Page 1,,fr,1922-03-22,indeplux,03
indeplux-1934-03-03-a-i0038,ad,Publicité 2 Page 2,,fr,1934-03-03,indeplux,03
luxembourg1935-1936-02-29-a-i0096,ad,Publicité 6 Page 3,,fr,1936-02-29,luxembourg1935,02
luxembourg1935-1937-02-25-a-i0096,ad,Publicité 15 Page 6,,fr,1937-02-25,luxembourg1935,02
luxembourg1935-1938-03-24-a-i0081,ad,Publicité 2 Page 3,,fr,1938-03-24,luxembourg1935,03
tageblatt-1939-03-02-a-i0112,ad,S a m e d,,fr,1939-03-02,tageblatt,03
dunioun-1947-03-12-a-i0083,ad,Publicité 6 Page 5,,fr,1947-03-12,dunioun,03
obermosel-1937-02-27-a-i0127,ad,Publicité 6 Page 4,,fr,1937-02-27,obermosel,02
obermosel-1946-03-25-a-i0046,ad,Publicité 2 Page 4,,fr,1946-03-25,obermosel,03
tageblatt-1928-02-14-b-i0036,ad,"UORPHWN DE LÜXEMB0URG SAMEDI, 25",,fr,1928-02-14,tageblatt,02
tageblatt-1936-02-22-a-i0114,ad,"Samedi, 29 Fei/Pier au Cercle",,fr,1936-02-22,tageblatt,02
tageblatt-1947-03-12-a-i0071,ad,Le grand orchestre Antinori du,,fr,1947-03-12,tageblatt,03
luxembourg1935-1936-03-19-a-i0069,ad,Publicité 1 Page 3,,fr,1936-03-19,luxembourg1935,03
luxembourg1935-1939-03-04-a-i0113,ad,Publicité 4 Page 3,,fr,1939-03-04,luxembourg1935,03
tageblatt-1928-02-16-b-i0056,ad,"l'ORPHBQN DE LUXEMBOURG SAMEDI, 25",,fr,1928-02-16,tageblatt,02
indeplux-1934-01-23-a-i0039,ad,Publicité 5 Page 3,,fr,1934-01-23,indeplux,01
luxembourg1935-1936-01-28-a-i0100,ad,Publicité 1 Page 3,,fr,1936-01-28,luxembourg1935,01
luxembourg1935-1939-03-03-a-i0103,ad,Publicité 2 Page 3,,fr,1939-03-03,luxembourg1935,03
dunioun-1948-02-26-a-i0054,ad,Publicité 2 Page 5,,fr,1948-02-26,dunioun,02
tageblatt-1938-03-14-a-i0086,ad,"Samedl, le 19 mars 1338,",,fr,1938-03-14,tageblatt,03
obermosel-1947-03-12-a-i0023,ad,Publicité 1 Page 2,,fr,1947-03-12,obermosel,03
tageblatt-1934-01-24-a-i0078,ad,NOUVEL AUTOMOBILE CLUB 8^ediferranäe ses,,fr,1934-01-24,tageblatt,01
tageblatt-1937-02-06-a-i0120,ad,CARNAVALÜEDlEgUÜCH Grand HStsi du mmi,,fr,1937-02-06,tageblatt,02
tageblatt-1949-03-05-a-i0182,ad,C NAISSANCES J Monsieur et,,fr,1949-03-05,tageblatt,03
luxwort-1949-03-25-a-i0068,ad,Pub. 25 Page 6,,de,1949-03-25,luxwort,03
tageblatt-1925-03-04-a-i0059,ad,~r~~ T~ Pili iord. Wrection,,de,1925-03-04,tageblatt,03
luxembourg1935-1937-02-22-a-i0089,ad,Publicité 5 Page 3,,fr,1937-02-22,luxembourg1935,02
luxembourg1935-1938-03-12-a-i0103,ad,Publicité 9 Page 3,,fr,1938-03-12,luxembourg1935,03
obermosel-1937-02-22-a-i0086,ad,Publicité 3 Page 4,,fr,1937-02-22,obermosel,02
tageblatt-1925-02-24-a-i0070,ad,"L'ORPHÉON DE LUXEMBOURG- SAMEDI, le",,fr,1925-02-24,tageblatt,02
tageblatt-1930-02-09-a-i0099,ad,A.G.E.L. Les grands cirques internationaux,,fr,1930-02-09,tageblatt,02
indeplux-1925-03-03-a-i0066,ad,Publicité 7 Page 4,,fr,1925-03-03,indeplux,03
indeplux-1925-03-03-b-i0062,ad,Publicité 9 Page 4,,fr,1925-03-03,indeplux,03
luxembourg1935-1938-03-08-a-i0107,ad,Publicité 6 Page 3,,fr,1938-03-08,luxembourg1935,03
indeplux-1934-02-24-a-i0039,ad,Publicité 2 Page 3,,fr,1934-02-24,indeplux,02
luxembourg1935-1936-03-17-a-i0089,ad,Publicité 6 Page 4,,fr,1936-03-17,luxembourg1935,03
luxembourg1935-1938-03-11-a-i0088,ad,Publicité 2 Page 3,,fr,1938-03-11,luxembourg1935,03
luxembourg1935-1937-02-05-a-i0107,ad,Publicité 4 Page 3,,fr,1937-02-05,luxembourg1935,02
tageblatt-1925-02-25-a-i0063,ad,"LORPHEON DE LUXEMBOURG- SAMEDI, le",,fr,1925-02-25,tageblatt,02
indeplux-1925-03-21-b-i0063,ad,Publicité 2 Page 3,,fr,1925-03-21,indeplux,03
tageblatt-1926-03-12-a-i0080,ad,"M7FMHFR 7' RtJE DU CASINO,",,fr,1926-03-12,tageblatt,03
tageblatt-1928-02-15-a-i0046,ad,"i L'ORPHEON DE LUXEMBOURG SAMEDI,",,de,1928-02-15,tageblatt,02
tageblatt-1937-03-06-a-i0116,ad,VERANSTALTUNGEN. Ce soir r au,,de,1937-03-06,tageblatt,03
indeplux-1928-02-22-a-i0027,ad,Publicité 3 Page 3,,fr,1928-02-22,indeplux,02
tageblatt-1947-03-10-a-i0045,ad,"assq'ss"" A la redoute travestie",,fr,1947-03-10,tageblatt,03
luxembourg1935-1940-02-14-a-i0061,ad,Publicité 4 Page 4,,fr,1940-02-14,luxembourg1935,02
tageblatt-1949-02-22-a-i0118,ad,AMITIES FR~HC~!SES Esch-sur-Alzette Le j,,de,1949-02-22,tageblatt,02
indeplux-1928-03-02-b-i0037,ad,Publicité 13 Page 4,,fr,1928-03-02,indeplux,03
indeplux-1928-03-03-a-i0028,ad,Publicité 10 Page 4,,fr,1928-03-03,indeplux,03
tageblatt-1925-03-02-a-i0051,ad,Assoeiation Generale des Etudiants Luxembourgeois.,,fr,1925-03-02,tageblatt,03
tageblatt-1925-03-06-a-i0056,ad,Association Generale des Etudiants Luxembourgeois.,,fr,1925-03-06,tageblatt,03
tageblatt-1924-03-29-a-i0082,ad,Majestic. Mi-Careme. Dancing Attractions. 5104,,fr,1924-03-29,tageblatt,03
tageblatt-1925-02-18-a-i0063,ad,"L'ORPMON DE LUXEMBOURG SAMEDI, le",,fr,1925-02-18,tageblatt,02
tageblatt-1928-02-18-a-i0182,ad,Musique militaire. Eoncert du Di,,fr,1928-02-18,tageblatt,02
indeplux-1928-02-29-a-i0033,ad,Publicité 7 Page 4,,fr,1928-02-29,indeplux,02
tageblatt-1948-02-12-a-i0055,ad,"I Hemechtstheater &rt;.E Samschdeg, de",,fr,1948-02-12,tageblatt,02
tageblatt-1926-02-16-a-i0099,ad,"VARIETE CRESTO, ESCH (vis-ä-vis de",,de,1926-02-16,tageblatt,02
luxembourg1935-1939-02-17-a-i0092,ad,Publicité 10 Page 6,,fr,1939-02-17,luxembourg1935,02
indeplux-1920-03-27-a-i0065,ad,Publicité 12 Page 4,,fr,1920-03-27,indeplux,03
tageblatt-1928-03-16-a-i0050,ad,Demandez partout le SUCRE DE,,fr,1928-03-16,tageblatt,03
tageblatt-1927-03-12-a-i0062,ad,QUINZAINE DE PRIMES. Toutes les,,fr,1927-03-12,tageblatt,03
indeplux-1925-03-06-b-i0061,ad,Publicité 5 Page 4,,fr,1925-03-06,indeplux,03
tageblatt-1928-02-21-a-i0053,ad,LUXEMBOURQ Ce soir (Fuesdertschteg) ä,,fr,1928-02-21,tageblatt,02
tageblatt-1935-01-29-a-i0105,ad,"Hans Albers ,,PEER GYNT"" 6085",,fr,1935-01-29,tageblatt,01
luxembourg1935-1938-03-26-a-i0139,ad,Publicité 14 Page 6,,fr,1938-03-26,luxembourg1935,03
indeplux-1924-03-04-a-i0046,ad,Publicité 7 Page 2,,fr,1924-03-04,indeplux,03
indeplux-1924-03-04-b-i0035,ad,Publicité 9 Page 2,,fr,1924-03-04,indeplux,03
indeplux-1928-03-02-a-i0030,ad,Publicité 6 Page 4,,fr,1928-03-02,indeplux,03
indeplux-1926-02-27-a-i0058,ad,Publicité 8 Page 4,,fr,1926-02-27,indeplux,02
luxembourg1935-1937-02-06-a-i0115,ad,Publicité 18 Page 6,,fr,1937-02-06,luxembourg1935,02
luxembourg1935-1937-02-19-a-i0085,ad,Publicité 9 Page 6,,fr,1937-02-19,luxembourg1935,02
tageblatt-1926-02-11-a-i0057,ad,COURS DES VALEURS 10. II.,,fr,1926-02-11,tageblatt,02
indeplux-1899-03-04-a-i0040,ad,Publicité 3 Page 3,,fr,1899-03-04,indeplux,03
tageblatt-1924-03-06-a-i0062,ad,I: ® ®d -1 Pôle,,fr,1924-03-06,tageblatt,03
luxembourg1935-1939-02-18-a-i0121,ad,Publicité 17 Page 6,,fr,1939-02-18,luxembourg1935,02
luxwort-1920-02-12-b-i0009,ad,Pub. 4 Page 2,,de,1920-02-12,luxwort,02
indeplux-1925-02-28-a-i0081,ad,Publicité 10 Page 4,,fr,1925-02-28,indeplux,02
indeplux-1925-03-05-b-i0069,ad,Publicité 4 Page 4,,fr,1925-03-05,indeplux,03
indeplux-1926-03-04-a-i0053,ad,Publicité 5 Page 4,,fr,1926-03-04,indeplux,03
luxembourg1935-1937-02-04-a-i0091,ad,Publicité 11 Page 6,,fr,1937-02-04,luxembourg1935,02
indeplux-1927-02-12-a-i0026,ad,Publicité 5 Page 4,,fr,1927-02-12,indeplux,02
indeplux-1925-03-04-a-i0074,ad,Publicité 10 Page 4,,fr,1925-03-04,indeplux,03
indeplux-1925-03-04-b-i0070,ad,Publicité 8 Page 4,,fr,1925-03-04,indeplux,03
indeplux-1926-03-04-b-i0053,ad,Publicité 4 Page 4,,fr,1926-03-04,indeplux,03
indeplux-1925-02-28-b-i0076,ad,Publicité 10 Page 4,,fr,1925-02-28,indeplux,02
indeplux-1925-03-05-a-i0076,ad,Publicité 6 Page 4,,fr,1925-03-05,indeplux,03
indeplux-1926-02-26-a-i0061,ad,Publicité 7 Page 4,,fr,1926-02-26,indeplux,02
indeplux-1926-02-26-b-i0056,ad,Publicité 7 Page 4,,fr,1926-02-26,indeplux,02
indeplux-1927-02-17-a-i0036,ad,Publicité 5 Page 4,,fr,1927-02-17,indeplux,02
indeplux-1926-02-23-a-i0061,ad,Publicité 6 Page 4,,fr,1926-02-23,indeplux,02
indeplux-1926-02-23-b-i0059,ad,Publicité 6 Page 4,,fr,1926-02-23,indeplux,02
indeplux-1926-03-05-a-i0055,ad,Publicité 7 Page 4,,fr,1926-03-05,indeplux,03
indeplux-1926-03-05-b-i0053,ad,Publicité 5 Page 4,,fr,1926-03-05,indeplux,03
indeplux-1927-02-15-a-i0025,ad,Publicité 2 Page 4,,fr,1927-02-15,indeplux,02
indeplux-1925-03-06-a-i0057,ad,Publicité 5 Page 4,,fr,1925-03-06,indeplux,03
indeplux-1926-02-27-b-i0052,ad,Publicité 7 Page 4,,fr,1926-02-27,indeplux,02
indeplux-1925-03-01-a-i0066,ad,Publicité 7 Page 4,,fr,1925-03-01,indeplux,03
indeplux-1925-03-01-b-i0057,ad,Publicité 8 Page 4,,fr,1925-03-01,indeplux,03
luxembourg1935-1938-03-09-a-i0096,ad,Publicité 2 Page 3,,fr,1938-03-09,luxembourg1935,03
tageblatt-1947-03-06-a-i0081,ad,l E Samsdideg. 15. MarzJ|,,de,1947-03-06,tageblatt,03
tageblatt-1947-03-01-a-i0104,ad,Une nouvelle fantastique EROS et,,fr,1947-03-01,tageblatt,03
luxembourg1935-1939-01-12-a-i0005,ar,CHAPITRE XII.,,fr,1939-01-12,luxembourg1935,01
indeplux-1899-02-06-a-i0001,ar,Le costume travesti ET LES réunions dites „de têtes“,,fr,1899-02-06,indeplux,02
indeplux-1922-02-18-a-i0064,ad,Publicité 5 Page 4,,fr,1922-02-18,indeplux,02
indeplux-1894-03-05-a-i0021,ar,Chronique. Pour les confetti.,,fr,1894-03-05,indeplux,03
luxembourg1935-1939-01-11-a-i0006,ar,"GRATIENNE AU LIEMÀN Feuilleton de «LUXEMBOURG""",,fr,1939-01-11,luxembourg1935,01
indeplux-1913-02-05-a-i0037,ar,Chronique musicale Concert de bienfaisance au profit de la Crèche,,fr,1913-02-05,indeplux,02
indeplux-1931-03-18-a-i0004,ar,CHRONIQUE LOCALE,,fr,1931-03-18,indeplux,03
obermosel-1947-03-13-a-i0051,ar,"Aus dem GROSSHERZOGTUM Grevenmacher, den 13. März 1947.",,de,1947-03-13,obermosel,03
obermosel-1948-02-07-a-i0116,ad,Publicité 4 Page 4,,de,1948-02-07,obermosel,02
tageblatt-1947-02-15-a-i0130,ad,BAL TRAVESTI des UNIVERSITAIRES “Op,,de,1947-02-15,tageblatt,02
dunioun-1948-02-07-a-i0151,ad,Publicité 8 Page 7,,lb,1948-02-07,dunioun,02
tageblatt-1940-02-14-a-i0066,ad,"Bal paré et travesti JïSKïï""!",,de,1940-02-14,tageblatt,02
tageblatt-1948-02-07-a-i0109,ad,Bal Travesti «Du Fou-Rire» des,,de,1948-02-07,tageblatt,02
tageblatt-1950-02-11-a-i0170,ad,"Saint- Hubert Club Bal masque,",,de,1950-02-11,tageblatt,02
obermosel-1948-01-31-a-i0093,ad,Publicité 4 Page 4,,de,1948-01-31,obermosel,01
tageblatt-1949-01-14-a-i0099,ad,Haroun-ol-RnBchid INVITE LES MEMBRES ET,,de,1949-01-14,tageblatt,01
tageblatt-1947-03-01-a-i0098,ad,Hawai-girl am Pareo oder am,,de,1947-03-01,tageblatt,03
tageblatt-1948-01-31-a-i0142,ad,VENEZ PASSER UNE SOIREE GAIE,,de,1948-01-31,tageblatt,01
tageblatt-1947-02-15-a-i0120,ad,LE GRAND BAL TRAVESTI Palm,,de,1947-02-15,tageblatt,02
tageblatt-1946-03-14-a-i0047,ad,"»V SAMEDI, 16 MARS, ä",,de,1946-03-14,tageblatt,03
luxwort-1948-01-17-a-i0030,ar,AVIS. – POLICE DE CARNEVAL,,de,1948-01-17,luxwort,01
luxembourg1935-1939-02-18-a-i0040,ar,Wiltz.,,fr,1939-02-18,luxembourg1935,02
tageblatt-1947-03-15-a-i0113,ad,AMÜSEMENT 1 Haut den Owend,,de,1947-03-15,tageblatt,03
tageblatt-1948-03-01-a-i0052,ad,n«iiiii«i:iiiiiiiinii!iiiiiiiiiiiiH!i!i&rt;i!iiiiiii!iiniii«iiiiiii!iiiiiii!iiiii:iiiiiiiiiiniiai|m i JUvltm 1 |,,de,1948-03-01,tageblatt,03
indeplux-1914-03-20-a-i0040,ar,Les Enfants de Luxembourg,,fr,1914-03-20,indeplux,03
luxland-1963-02-08-a-i0046,ar,Un Bal de la Presse et des Artistes,,fr,1963-02-08,luxland,02
luxland-1954-02-26-a-i0097,ad,Publicité 10 Page 10,,fr,1954-02-26,luxland,02
luxembourg1935-1940-01-30-a-i0050,ad,Publicité 3 Page 4,,fr,1940-01-30,luxembourg1935,01
obermosel-1940-01-24-a-i0094,ad,Publicité 4 Page 4,,fr,1940-01-24,obermosel,01
obermosel-1940-02-01-a-i0078,ad,Publicité 7 Page 5,,fr,1940-02-01,obermosel,02
luxland-1958-02-14-a-i0128,ad,Publicité 7 Page 6,,fr,1958-02-14,luxland,02
luxland-1958-02-21-a-i0117,ad,Publicité 12 Page 8,,fr,1958-02-21,luxland,02
indeplux-1907-03-04-a-i0015,ar,Sans titre,,fr,1907-03-04,indeplux,03
indeplux-1914-03-19-a-i0039,ar,La Fanfare de Pfaffenthal,,fr,1914-03-19,indeplux,03
indeplux-1927-02-24-a-i0023,ar,Petites Nouvelles,,fr,1927-02-24,indeplux,02
tageblatt-1927-03-04-a-i0068,ad,Le BAL MASQU6 et TRAVESTI,,fr,1927-03-04,tageblatt,03
indeplux-1925-03-04-a-i0035,ar,Grand Bal de la «Fraternelle Luxembour geoise»,,fr,1925-03-04,indeplux,03
indeplux-1925-03-04-b-i0029,ar,Grand Bal de la «Fraternelle Luxembour- geoise»,,fr,1925-03-04,indeplux,03
dunioun-1947-03-14-a-i0064,ad,Publicité 3 Page 4,,fr,1947-03-14,dunioun,03
tageblatt-1947-02-12-a-i0053,ad,Reservez votre soiree pour le,,fr,1947-02-12,tageblatt,02
obermosel-1947-03-14-a-i0076,ad,Publicité 2 Page 6,,fr,1947-03-14,obermosel,03
indeplux-1909-03-18-a-i0006,ar,Mariage original,,fr,1909-03-18,indeplux,03
obermosel-1948-02-06-a-i0045,ad,Publicité 2 Page 3,,fr,1948-02-06,obermosel,02
dunioun-1947-03-05-a-i0068,ad,Publicité 5 Page 6,,fr,1947-03-05,dunioun,03
indeplux-1895-02-02-a-i0017,ar,LA VIE MONDAINE,,fr,1895-02-02,indeplux,02
indeplux-1908-03-28-a-i0038,ar,Le Bal masqué et travesti,,fr,1908-03-28,indeplux,03
obermosel-1947-03-06-a-i0087,ad,Publicité 7 Page 8,,de,1947-03-06,obermosel,03
obermosel-1947-03-15-a-i0074,ad,Publicité 25 Page 8,,de,1947-03-15,obermosel,03
dunioun-1947-03-06-a-i0059,ad,Publicité 1 Page 4,,fr,1947-03-06,dunioun,03
obermosel-1926-02-01-a-i0023,ar,Aus der Luxemburger Kolonie in Paris. 26. Januar 1926.,,de,1926-02-01,obermosel,02
dunioun-1947-02-17-a-i0088,ad,Publicité 2 Page 4,,fr,1947-02-17,dunioun,02
obermosel-1948-02-07-a-i0123,ad,Publicité 11 Page 11,,de,1948-02-07,obermosel,02
indeplux-1910-01-24-a-i0022,ar,Sans titre,,fr,1910-01-24,indeplux,01
obermosel-1947-03-01-a-i0077,ad,Publicité 6 Page 7,,fr,1947-03-01,obermosel,03
indeplux-1913-03-26-a-i0023,ar,Il y a quarante ans,,fr,1913-03-26,indeplux,03
dunioun-1947-03-01-a-i0122,ad,Publicité 11 Page 8,,fr,1947-03-01,dunioun,03
indeplux-1906-02-28-a-i0015,ar,Toilette originale,,fr,1906-02-28,indeplux,02
tageblatt-1946-03-01-a-i0063,ad,EN VILLEGIATURE I BAL TRAVESTI,,fr,1946-03-01,tageblatt,03
indeplux-1884-03-22-a-i0018,ar,Sans titre,,fr,1884-03-22,indeplux,03
tageblatt-1946-03-26-a-i0057,ad,| ̃̃• TEREIME •̃ Un,,de,1946-03-26,tageblatt,03
armeteufel-1905-03-04-a-i0011,ad,Publicité 1 Page 4,,de,1905-03-04,armeteufel,03
dunioun-1947-03-03-a-i0094,ad,Publicité 5 Page 4,,fr,1947-03-03,dunioun,03
obermosel-1947-02-18-a-i0032,ad,Publicité 4 Page 4,,fr,1947-02-18,obermosel,02
indeplux-1922-02-04-a-i0027,ar,Le Bal-Spectacle de la Presse La Tombola gratuite. — On gagne une voit[...],,fr,1922-02-04,indeplux,02
obermosel-1947-02-14-a-i0004,ar,"Aus dem GROSSHERZOGTUM Grevenmacher, den 14. Februar 1947.",,de,1947-02-14,obermosel,02
indeplux-1922-02-22-b-i0048,ad,Publicité 2 Page 4,,fr,1922-02-22,indeplux,02
luxembourg1935-1939-01-17-a-i0010,ar,GRATIENNE AU LEMAN Feuilleton de „LUXEMBOURG”,,fr,1939-01-17,luxembourg1935,01
indeplux-1934-01-10-a-i0005,ar,VI Revanche d’orgueil,,fr,1934-01-10,indeplux,01
indeplux-1912-02-17-a-i0045,ad,Publicité 4 Page 4,,fr,1912-02-17,indeplux,02
obermosel-1948-02-04-a-i0069,ad,Publicité 2 Page 4,,fr,1948-02-04,obermosel,02
indeplux-1934-01-06-a-i0005,ar,"Feuilleton de ,,l’Indépendance Luxembourgeoise“-16",,fr,1934-01-06,indeplux,01
indeplux-1930-03-01-a-i0017,ar,Carnavals d'Autrefois,,fr,1930-03-01,indeplux,03
luxwort-1947-01-11-a-i0031,ar,AVIS. — POLICE DE CARNAVAL,,de,1947-01-11,luxwort,01
dunioun-1947-03-14-a-i0066,ad,Publicité 5 Page 4,,lb,1947-03-14,dunioun,03
dunioun-1947-03-15-a-i0143,ad,Publicité 2 Page 4,,lb,1947-03-15,dunioun,03
indeplux-1913-01-31-a-i0025,ar,ville de Luxembourg et environs,,fr,1913-01-31,indeplux,01
indeplux-1914-02-05-a-i0035,ar,Au Cercle g.-d. d’escrime,,fr,1914-02-05,indeplux,02
indeplux-1914-02-21-a-i0081,ad,Publicité 13 Page 4,,fr,1914-02-21,indeplux,02
indeplux-1901-03-16-a-i0040,ar,La Mi-Carême,,fr,1901-03-16,indeplux,03
indeplux-1907-02-15-a-i0012,ar,Lettre Parisienne La fin du Carnaval. — Amusements de roi. — Les Cente[...],,fr,1907-02-15,indeplux,02
indeplux-1908-02-29-a-i0001,ar,Le carnaval et son histoire,,fr,1908-02-29,indeplux,02
indeplux-1910-03-07-a-i0005,ar,Pour les inondés,,fr,1910-03-07,indeplux,03
indeplux-1911-03-04-a-i0032,ar,Carnavals de naguère,,fr,1911-03-04,indeplux,03
indeplux-1914-02-20-a-i0033,ar,"Indiscrétions & Communiqués Théâtre, Concerts, Réunions de sociétés et[...]",,fr,1914-02-20,indeplux,02
