uid;access_right;collections;content;content_provider;country;date;is_content_available;is_olr;is_on_front_page;issue;language;locations_mentioned;nb_pages;newsagencies_mentioned;newspaper;newspaper_political_orientation;newspaper_topics;pages;periodicity;persons_mentioned;province;relevance;size;title;topics;type;year
deletz1893-1893-03-18-a-i0036;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1893-03-18T00:00:00Z;N;True;False;deletz1893-1893-03-18-a;fr;Luxembourg|Paris|Luxembourg|Luxembourg;1;;deletz1893;na;Satirical;6;na;S. GRUBER|Tony Jentgen-de;na;0.0;361;Publicité 5 Page 6;tm-fr-all-v2.0_tp09_fr|0.059 tm-fr-all-v2.0_tp13_fr|0.045 tm-fr-all-v2.0_tp22_fr|0.292 tm-fr-all-v2.0_tp24_fr|0.027 tm-fr-all-v2.0_tp25_fr|0.048 tm-fr-all-v2.0_tp43_fr|0.141 tm-fr-all-v2.0_tp49_fr|0.073 tm-fr-all-v2.0_tp52_fr|0.03 tm-fr-all-v2.0_tp58_fr|0.045 ;ad;1893
deletz1893-1893-05-13-a-i0042;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1893-05-13T00:00:00Z;N;True;False;deletz1893-1893-05-13-a;fr;Italien|Luxembourg|Paris|Luxembourg;1;;deletz1893;na;Satirical;4;na;Franz DEMUTH;na;0.0;178;Publicité 3 Page 4;tm-fr-all-v2.0_tp09_fr|0.262 tm-fr-all-v2.0_tp13_fr|0.05 tm-fr-all-v2.0_tp22_fr|0.034 tm-fr-all-v2.0_tp24_fr|0.024 tm-fr-all-v2.0_tp43_fr|0.034 tm-fr-all-v2.0_tp49_fr|0.166 tm-fr-all-v2.0_tp52_fr|0.029 tm-fr-all-v2.0_tp84_fr|0.034 tm-fr-all-v2.0_tp91_fr|0.029 ;ad;1893
deletz1893-1893-05-20-a-i0040;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1893-05-20T00:00:00Z;N;True;False;deletz1893-1893-05-20-a;fr;Sarreguemines|Luxembourg|Luxembourg|Paris|Luxembourg|Luxembourg|Nuremberg|Sarreguemines;1;;deletz1893;na;Satirical;4;na;B. VALENTINI|Heinrich von der Weiden|Paul Reissmann;na;0.0;385;Publicité 2 Page 4;tm-fr-all-v2.0_tp13_fr|0.243 tm-fr-all-v2.0_tp15_fr|0.243 tm-fr-all-v2.0_tp22_fr|0.058 tm-fr-all-v2.0_tp48_fr|0.044 tm-fr-all-v2.0_tp49_fr|0.075 tm-fr-all-v2.0_tp52_fr|0.033 tm-fr-all-v2.0_tp58_fr|0.053 tm-fr-all-v2.0_tp91_fr|0.047 ;ad;1893
deletz1893-1893-05-27-a-i0033;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1893-05-27T00:00:00Z;N;True;False;deletz1893-1893-05-27-a;fr;Luxembourg|Paris|Luxembourg|Italien;1;;deletz1893;na;Satirical;4;na;;na;0.0;292;Publicité 3 Page 4;tm-fr-all-v2.0_tp09_fr|0.187 tm-fr-all-v2.0_tp13_fr|0.053 tm-fr-all-v2.0_tp22_fr|0.146 tm-fr-all-v2.0_tp24_fr|0.053 tm-fr-all-v2.0_tp43_fr|0.034 tm-fr-all-v2.0_tp47_fr|0.021 tm-fr-all-v2.0_tp49_fr|0.113 tm-fr-all-v2.0_tp52_fr|0.034 tm-fr-all-v2.0_tp58_fr|0.09 tm-fr-all-v2.0_tp91_fr|0.03 ;ad;1893
deletz1893-1893-06-10-a-i0034;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1893-06-10T00:00:00Z;N;True;False;deletz1893-1893-06-10-a;fr;Marche|Marche|Luxembourg|Paris|Luxembourg|Luxembourg|Nuremberg|Sarreguemines|Luxembourg|Trat;1;;deletz1893;na;Satirical;6;na;E. Mercier|Richard Wagner|Paul Reissmann;na;0.0;401;Publicité 1 Page 6;tm-fr-all-v2.0_tp09_fr|0.029 tm-fr-all-v2.0_tp13_fr|0.079 tm-fr-all-v2.0_tp22_fr|0.236 tm-fr-all-v2.0_tp24_fr|0.069 tm-fr-all-v2.0_tp43_fr|0.057 tm-fr-all-v2.0_tp48_fr|0.035 tm-fr-all-v2.0_tp49_fr|0.094 tm-fr-all-v2.0_tp52_fr|0.088 tm-fr-all-v2.0_tp61_fr|0.066 ;ad;1893
deletz1893-1893-09-09-a-i0038;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1893-09-09T00:00:00Z;N;True;False;deletz1893-1893-09-09-a;fr;Luxembourg|Paris|Luxembourg|Luxembourg|Nuremberg|Sarreguemines;1;;deletz1893;na;Satirical;4;na;Paul Reissmann;na;0.0;171;Publicité 1 Page 4;tm-fr-all-v2.0_tp09_fr|0.032 tm-fr-all-v2.0_tp13_fr|0.22 tm-fr-all-v2.0_tp22_fr|0.139 tm-fr-all-v2.0_tp43_fr|0.062 tm-fr-all-v2.0_tp48_fr|0.062 tm-fr-all-v2.0_tp49_fr|0.104 tm-fr-all-v2.0_tp52_fr|0.062 tm-fr-all-v2.0_tp91_fr|0.032 ;ad;1893
deletz1893-1893-09-16-a-i0027;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1893-09-16T00:00:00Z;N;True;False;deletz1893-1893-09-16-a;fr;Beaumont|Luxembourg|Italien|Luxembourg|Paris|Luxembourg|Luxembourg|Horten;1;;deletz1893;na;Satirical;4;na;Madame Vve Cogiiionl|Franz DEMUTH;na;0.0;396;Publicité 2 Page 4;tm-fr-all-v2.0_tp13_fr|0.086 tm-fr-all-v2.0_tp22_fr|0.314 tm-fr-all-v2.0_tp43_fr|0.08 tm-fr-all-v2.0_tp49_fr|0.092 tm-fr-all-v2.0_tp52_fr|0.025 tm-fr-all-v2.0_tp90_fr|0.101 tm-fr-all-v2.0_tp91_fr|0.022 ;ad;1893
deletz1893-1894-01-20-a-i0024;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1894-01-20T00:00:00Z;N;True;False;deletz1893-1894-01-20-a;fr;BORDEAUX|COGNAC|BORDEAUX|LUXEMBOURG|Luxembourg|Paris|Luxembourg;1;;deletz1893;na;Satirical;4;na;Jules SCHUMACHER;na;0.0;210;Publicité 2 Page 4;tm-fr-all-v2.0_tp09_fr|0.023 tm-fr-all-v2.0_tp13_fr|0.314 tm-fr-all-v2.0_tp22_fr|0.023 tm-fr-all-v2.0_tp24_fr|0.036 tm-fr-all-v2.0_tp43_fr|0.049 tm-fr-all-v2.0_tp49_fr|0.1 tm-fr-all-v2.0_tp52_fr|0.053 tm-fr-all-v2.0_tp58_fr|0.062 tm-fr-all-v2.0_tp69_fr|0.032 tm-fr-all-v2.0_tp91_fr|0.028 ;ad;1894
deletz1893-1894-01-27-a-i0039;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1894-01-27T00:00:00Z;N;True;False;deletz1893-1894-01-27-a;fr;Luxembourg|Paris|Luxembourg|LUXEMBOURG|LUXEMBOURG|Luxembourg|Nuremberg;1;;deletz1893;na;Satirical;4;na;B. Valentini|B. HOFFMANN|Paul Reissmann;na;0.0;285;Publicité 3 Page 4;tm-fr-all-v2.0_tp09_fr|0.063 tm-fr-all-v2.0_tp13_fr|0.102 tm-fr-all-v2.0_tp22_fr|0.188 tm-fr-all-v2.0_tp24_fr|0.027 tm-fr-all-v2.0_tp40_fr|0.045 tm-fr-all-v2.0_tp43_fr|0.063 tm-fr-all-v2.0_tp48_fr|0.052 tm-fr-all-v2.0_tp49_fr|0.095 tm-fr-all-v2.0_tp52_fr|0.059 tm-fr-all-v2.0_tp91_fr|0.048 ;ad;1894
deletz1893-1894-02-03-a-i0019;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1894-02-03T00:00:00Z;N;True;False;deletz1893-1894-02-03-a;fr;Luxembourg|Paris|Luxembourg|LUXEMBOURG|LUXEMBOURG;1;;deletz1893;na;Satirical;4;na;B. Valentini|B. HOFFMANN;na;0.0;323;Publicité 3 Page 4;tm-fr-all-v2.0_tp13_fr|0.197 tm-fr-all-v2.0_tp22_fr|0.071 tm-fr-all-v2.0_tp24_fr|0.048 tm-fr-all-v2.0_tp43_fr|0.059 tm-fr-all-v2.0_tp49_fr|0.067 tm-fr-all-v2.0_tp52_fr|0.048 tm-fr-all-v2.0_tp58_fr|0.025 tm-fr-all-v2.0_tp67_fr|0.032 tm-fr-all-v2.0_tp91_fr|0.12 tm-fr-all-v2.0_tp94_fr|0.021 ;ad;1894
dunioun-1945-10-26-a-i0019;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1945-10-26T00:00:00Z;N;True;False;dunioun-1945-10-26-a;fr;Espagne;1;;dunioun;Patriot;Other;2;na;Viviane Romance|Jean Marais Carmen|SONJA HENIE;na;0.0;144;Publicité 5 Page 2;tm-fr-all-v2.0_tp24_fr|0.06 tm-fr-all-v2.0_tp35_fr|0.171 tm-fr-all-v2.0_tp55_fr|0.031 tm-fr-all-v2.0_tp73_fr|0.418 tm-fr-all-v2.0_tp94_fr|0.036 ;ad;1945
dunioun-1946-02-28-a-i0069;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1946-02-28T00:00:00Z;N;True;False;dunioun-1946-02-28-a;fr;Luxembourg|Letzeburg;1;;dunioun;Patriot;Other;4;na;Les Banques de la Place;na;0.0;65;Publicité 6 Page 4;tm-fr-all-v2.0_tp06_fr|0.027 tm-fr-all-v2.0_tp22_fr|0.138 tm-fr-all-v2.0_tp23_fr|0.027 tm-fr-all-v2.0_tp39_fr|0.061 tm-fr-all-v2.0_tp58_fr|0.027 tm-fr-all-v2.0_tp60_fr|0.072 tm-fr-all-v2.0_tp71_fr|0.027 tm-fr-all-v2.0_tp90_fr|0.027 tm-fr-all-v2.0_tp91_fr|0.027 ;ad;1946
dunioun-1946-03-02-a-i0099;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1946-03-02T00:00:00Z;N;True;False;dunioun-1946-03-02-a;fr;STADE|REIMS|Stade|Luxembourg;1;;dunioun;Patriot;Other;7;na;F. C. METZ;na;0.0;28;Publicité 7 Page 7;tm-fr-all-v2.0_tp21_fr|0.023 tm-fr-all-v2.0_tp50_fr|0.118 tm-fr-all-v2.0_tp56_fr|0.023 tm-fr-all-v2.0_tp60_fr|0.118 tm-fr-all-v2.0_tp62_fr|0.023 tm-fr-all-v2.0_tp84_fr|0.023 ;ad;1946
dunioun-1947-01-14-a-i0058;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-01-14T00:00:00Z;N;True;False;dunioun-1947-01-14-a;fr;Luxembourg|Nice|Cannes|Menton|LUXEMBOURG;1;;dunioun;Patriot;Other;4;na;;na;0.0;84;Publicité 8 Page 4;tm-fr-all-v2.0_tp27_fr|0.075 tm-fr-all-v2.0_tp35_fr|0.043 tm-fr-all-v2.0_tp39_fr|0.027 tm-fr-all-v2.0_tp69_fr|0.345 ;ad;1947
dunioun-1947-01-16-a-i0052;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-01-16T00:00:00Z;N;True;False;dunioun-1947-01-16-a;fr;Luxembourg|Nice|Menton|Grasse;1;;dunioun;Patriot;Other;4;na;J. HANNES|Hue Philippe|Fer AR II;na;0.0;72;Publicité Page 4;tm-fr-all-v2.0_tp34_fr|0.061 tm-fr-all-v2.0_tp35_fr|0.183 tm-fr-all-v2.0_tp50_fr|0.027 tm-fr-all-v2.0_tp63_fr|0.094 ;ad;1947
dunioun-1947-01-22-a-i0100;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-01-22T00:00:00Z;N;True;False;dunioun-1947-01-22-a;fr;LUXEMBOURG|Luxembourg|Nice|Menton|Grasse;1;;dunioun;Patriot;Other;6;na;Léo BEHM Bureau de Voyages|Fer AR II;na;0.0;115;Publicité 8 Page 6;tm-fr-all-v2.0_tp24_fr|0.021 tm-fr-all-v2.0_tp30_fr|0.038 tm-fr-all-v2.0_tp34_fr|0.021 tm-fr-all-v2.0_tp35_fr|0.243 tm-fr-all-v2.0_tp45_fr|0.021 tm-fr-all-v2.0_tp63_fr|0.029 tm-fr-all-v2.0_tp69_fr|0.038 tm-fr-all-v2.0_tp93_fr|0.089 tm-fr-all-v2.0_tp98_fr|0.021 ;ad;1947
dunioun-1947-02-13-a-i0055;Closed;local-elgu-2djoMwMY,local-elgu-rSHnRZY3,local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-02-13T00:00:00Z;N;True;False;dunioun-1947-02-13-a;fr;Luxembourg|Belgique|Bar|Brésil;1;;dunioun;Patriot;Other;4;na;Harmonie Municipale|Harry Bal;na;0.0;85;Publicité 6 Page 4;tm-fr-all-v2.0_tp26_fr|0.026 tm-fr-all-v2.0_tp51_fr|0.063 tm-fr-all-v2.0_tp52_fr|0.026 tm-fr-all-v2.0_tp70_fr|0.026 tm-fr-all-v2.0_tp78_fr|0.026 tm-fr-all-v2.0_tp84_fr|0.033 tm-fr-all-v2.0_tp94_fr|0.226 tm-fr-all-v2.0_tp95_fr|0.055 ;ad;1947
dunioun-1947-02-14-a-i0082;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-02-14T00:00:00Z;N;True;False;dunioun-1947-02-14-a;lb;Nord;1;;dunioun;Patriot;Other;5;na;Tom Dcdlimore;na;0.0;13;Publicité 1 Page 5;tm-lb-all-v2.0_tp35_lb|0.055 tm-lb-all-v2.0_tp59_lb|0.129 tm-lb-all-v2.0_tp70_lb|0.03 tm-lb-all-v2.0_tp72_lb|0.178 ;ad;1947
dunioun-1947-02-14-a-i0095;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-02-14T00:00:00Z;N;True;False;dunioun-1947-02-14-a;lb;Bazar|LUXEMBOURG|LETZEBURG;1;;dunioun;Patriot;Other;8;na;Robert Ha;na;0.0;218;Publicité 14 Page 8;tm-lb-all-v2.0_tp08_lb|0.038 tm-lb-all-v2.0_tp59_lb|0.761 ;ad;1947
dunioun-1947-02-15-a-i0130;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-02-15T00:00:00Z;N;True;False;dunioun-1947-02-15-a;lb;Nord;1;;dunioun;Patriot;Other;4;na;Tom Dallimore;na;0.0;12;Publicité 4 Page 4;tm-lb-all-v2.0_tp29_lb|0.061 tm-lb-all-v2.0_tp35_lb|0.138 tm-lb-all-v2.0_tp59_lb|0.072 tm-lb-all-v2.0_tp70_lb|0.027 tm-lb-all-v2.0_tp72_lb|0.172 ;ad;1947
dunioun-1947-03-10-a-i0067;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1947-03-10T00:00:00Z;N;True;False;dunioun-1947-03-10-a;fr;Paris|LETZEBURG;1;;dunioun;Patriot;Other;4;na;ANNA NEAGLE|JOHN CARROLL|MARDI GRAS|Les Actualités|Hubert Tétange|Hug Suisse;na;0.0;173;Publicité 2 Page 4;tm-fr-all-v2.0_tp00_fr|0.104 tm-fr-all-v2.0_tp46_fr|0.021 tm-fr-all-v2.0_tp49_fr|0.442 tm-fr-all-v2.0_tp60_fr|0.025 tm-fr-all-v2.0_tp89_fr|0.03 ;ad;1947
dunioun-1948-01-10-a-i0122;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-01-10T00:00:00Z;N;True;False;dunioun-1948-01-10-a;fr;NICE|NICE|LUXEMBOURG;1;;dunioun;Patriot;Other;8;na;;na;0.0;80;Publicité 3 Page 8;tm-fr-all-v2.0_tp27_fr|0.092 tm-fr-all-v2.0_tp35_fr|0.07 tm-fr-all-v2.0_tp45_fr|0.033 tm-fr-all-v2.0_tp69_fr|0.329 tm-fr-all-v2.0_tp98_fr|0.026 ;ad;1948
dunioun-1948-01-31-a-i0148;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-01-31T00:00:00Z;N;True;False;dunioun-1948-01-31-a;fr;Bruxelles|Lyon|LUXEMBOURG|Hollywood;1;;dunioun;Patriot;Other;10;na;Kathrin Gravson|Frank Sinatra|Lilli Palmer|Albert Lieven MARIVAUX Etrange|Renée St|Aimé Glariond|YANK My Darling Clémentine|Henri Fonda|Linda Darneil VICTORY Das|Kreuz Spencer Tracy|Signe Hasso|Rudolf Forster|Hilde Weissu;na;0.0;266;Publicité 14 Page 10;tm-fr-all-v2.0_tp08_fr|0.022 tm-fr-all-v2.0_tp09_fr|0.035 tm-fr-all-v2.0_tp22_fr|0.389 tm-fr-all-v2.0_tp23_fr|0.121 tm-fr-all-v2.0_tp35_fr|0.022 tm-fr-all-v2.0_tp53_fr|0.027 tm-fr-all-v2.0_tp58_fr|0.035 tm-fr-all-v2.0_tp73_fr|0.043 tm-fr-all-v2.0_tp81_fr|0.043 ;ad;1948
dunioun-1948-02-02-a-i0063;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-02-02T00:00:00Z;N;True;False;dunioun-1948-02-02-a;lb;PARIS|ZURICH|Bruxelles|Longwy;1;;dunioun;Patriot;Other;4;na;Merl Bel'Air;na;0.0;152;Publicité 8 Page 4;tm-lb-all-v2.0_tp08_lb|0.034 tm-lb-all-v2.0_tp12_lb|0.052 tm-lb-all-v2.0_tp15_lb|0.03 tm-lb-all-v2.0_tp22_lb|0.088 tm-lb-all-v2.0_tp59_lb|0.306 tm-lb-all-v2.0_tp81_lb|0.102 tm-lb-all-v2.0_tp91_lb|0.149 ;ad;1948
dunioun-1948-02-03-a-i0078;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-02-03T00:00:00Z;N;True;False;dunioun-1948-02-03-a;lb;NICE|LUXEMBOURG;1;;dunioun;Patriot;Other;6;na;Rue Philippe II;na;0.0;108;Publicité 6 Page 6;tm-lb-all-v2.0_tp14_lb|0.182 tm-lb-all-v2.0_tp15_lb|0.124 tm-lb-all-v2.0_tp59_lb|0.427 tm-lb-all-v2.0_tp91_lb|0.021 tm-lb-all-v2.0_tp97_lb|0.025 ;ad;1948
dunioun-1948-02-06-a-i0050;Closed;local-elgu-rSHnRZY3,local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-02-06T00:00:00Z;N;True;False;dunioun-1948-02-06-a;fr;;1;;dunioun;Patriot;Other;3;na;;na;0.0;15;Publicité 1 Page 3;tm-fr-all-v2.0_tp40_fr|0.027 tm-fr-all-v2.0_tp60_fr|0.027 tm-fr-all-v2.0_tp61_fr|0.101 tm-fr-all-v2.0_tp65_fr|0.027 tm-fr-all-v2.0_tp74_fr|0.027 ;ad;1948
dunioun-1948-02-06-a-i0059;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-02-06T00:00:00Z;N;True;False;dunioun-1948-02-06-a;fr;LAUREL|Luxembourg;1;;dunioun;Patriot;Other;4;na;;na;0.0;168;Publicité 10 Page 4;tm-fr-all-v2.0_tp17_fr|0.055 tm-fr-all-v2.0_tp31_fr|0.021 tm-fr-all-v2.0_tp35_fr|0.181 tm-fr-all-v2.0_tp56_fr|0.026 tm-fr-all-v2.0_tp58_fr|0.046 tm-fr-all-v2.0_tp60_fr|0.026 tm-fr-all-v2.0_tp67_fr|0.316 tm-fr-all-v2.0_tp68_fr|0.046 ;ad;1948
dunioun-1948-02-07-a-i0156;Closed;local-elgu-Y10ZFslw;[redacted];BNL;LU;1948-02-07T00:00:00Z;N;True;False;dunioun-1948-02-07-a;fr;LUXEMBOURG|Hollywood|Nord|Luxembourg;1;;dunioun;Patriot;Other;10;na;Tino Rossi|Marin Douglas Fairbanks Jr|Maureen O'Hara MARIVAUX Wiener Herzen|Hans Moser|Paul Hörbiger|Maria Andergast|YANK Der Letzte|Michael O'schea|Cornel Wilde|Evelyne Heyes VILLE|REX Escale|Kathrin Grayson|Frank Sinatra|Vera Ellen|Dick Haynes|Heaven Gene Tierney|Cornel Wilde;na;0.0;230;Publicité 13 Page 10;tm-fr-all-v2.0_tp03_fr|0.043 tm-fr-all-v2.0_tp22_fr|0.116 tm-fr-all-v2.0_tp35_fr|0.14 tm-fr-all-v2.0_tp40_fr|0.144 tm-fr-all-v2.0_tp58_fr|0.033 tm-fr-all-v2.0_tp61_fr|0.061 tm-fr-all-v2.0_tp67_fr|0.05 tm-fr-all-v2.0_tp71_fr|0.026 tm-fr-all-v2.0_tp73_fr|0.05 tm-fr-all-v2.0_tp90_fr|0.054 ;ad;1948
indeplux-1872-01-12-a-i0019;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1872-01-12T00:00:00Z;N;True;False;indeplux-1872-01-12-a;fr;Bals;1;;indeplux;na;na;4;na;;na;0.0;175;Publicité 3 Page 4;tm-fr-all-v2.0_tp35_fr|0.156 tm-fr-all-v2.0_tp39_fr|0.136 tm-fr-all-v2.0_tp54_fr|0.025 tm-fr-all-v2.0_tp60_fr|0.025 tm-fr-all-v2.0_tp61_fr|0.025 tm-fr-all-v2.0_tp82_fr|0.126 ;ad;1872
indeplux-1872-01-14-a-i0018;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1872-01-14T00:00:00Z;N;True;False;indeplux-1872-01-14-a;fr;;1;;indeplux;na;na;4;na;;na;0.0;81;Publicité 4 Page 4;tm-fr-all-v2.0_tp16_fr|0.027 tm-fr-all-v2.0_tp54_fr|0.101 tm-fr-all-v2.0_tp79_fr|0.045 tm-fr-all-v2.0_tp95_fr|0.027 ;ad;1872
indeplux-1872-02-04-a-i0022;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1872-02-04T00:00:00Z;N;True;False;indeplux-1872-02-04-a;fr;Bals;1;;indeplux;na;na;4;na;Edouard WESTER;na;0.0;68;Publicité 3 Page 4;tm-fr-all-v2.0_tp13_fr|0.02 tm-fr-all-v2.0_tp21_fr|0.02 tm-fr-all-v2.0_tp27_fr|0.02 tm-fr-all-v2.0_tp32_fr|0.034 tm-fr-all-v2.0_tp35_fr|0.048 tm-fr-all-v2.0_tp39_fr|0.02 tm-fr-all-v2.0_tp43_fr|0.103 tm-fr-all-v2.0_tp49_fr|0.02 tm-fr-all-v2.0_tp53_fr|0.02 tm-fr-all-v2.0_tp60_fr|0.02 tm-fr-all-v2.0_tp84_fr|0.02 tm-fr-all-v2.0_tp89_fr|0.062 tm-fr-all-v2.0_tp90_fr|0.02 tm-fr-all-v2.0_tp91_fr|0.034 ;ad;1872
indeplux-1872-02-06-a-i0017;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1872-02-06T00:00:00Z;N;True;False;indeplux-1872-02-06-a;fr;Bals;1;;indeplux;na;na;4;na;;na;0.0;187;Publicité 4 Page 4;tm-fr-all-v2.0_tp35_fr|0.038 tm-fr-all-v2.0_tp43_fr|0.021 tm-fr-all-v2.0_tp58_fr|0.457 tm-fr-all-v2.0_tp60_fr|0.021 tm-fr-all-v2.0_tp68_fr|0.021 tm-fr-all-v2.0_tp89_fr|0.021 ;ad;1872
indeplux-1872-02-08-a-i0014;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1872-02-08T00:00:00Z;N;True;False;indeplux-1872-02-08-a;fr;Bals|Bals;1;;indeplux;na;na;4;na;;na;0.0;195;Publicité 2 Page 4;tm-fr-all-v2.0_tp25_fr|0.023 tm-fr-all-v2.0_tp35_fr|0.023 tm-fr-all-v2.0_tp43_fr|0.115 tm-fr-all-v2.0_tp58_fr|0.273 tm-fr-all-v2.0_tp60_fr|0.041 tm-fr-all-v2.0_tp68_fr|0.06 tm-fr-all-v2.0_tp91_fr|0.023 ;ad;1872
indeplux-1872-02-10-a-i0013;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1872-02-10T00:00:00Z;N;True;False;indeplux-1872-02-10-a;fr;Bals;1;;indeplux;na;na;4;na;;na;0.0;116;Publicité 2 Page 4;tm-fr-all-v2.0_tp22_fr|0.049 tm-fr-all-v2.0_tp35_fr|0.083 tm-fr-all-v2.0_tp36_fr|0.027 tm-fr-all-v2.0_tp43_fr|0.038 tm-fr-all-v2.0_tp58_fr|0.216 tm-fr-all-v2.0_tp59_fr|0.027 tm-fr-all-v2.0_tp79_fr|0.027 ;ad;1872
indeplux-1872-02-13-a-i0020;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1872-02-13T00:00:00Z;N;True;False;indeplux-1872-02-13-a;de;Bals;1;;indeplux;na;na;4;na;Adolph AMBERG;na;0.0;239;Publicité 2 Page 4;tm-de-all-v2.0_tp18_de|0.027 tm-de-all-v2.0_tp28_de|0.038 tm-de-all-v2.0_tp33_de|0.027 tm-de-all-v2.0_tp54_de|0.027 tm-de-all-v2.0_tp59_de|0.038 tm-de-all-v2.0_tp69_de|0.227 tm-de-all-v2.0_tp88_de|0.038 ;ad;1872
indeplux-1873-01-24-a-i0020;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1873-01-24T00:00:00Z;N;True;False;indeplux-1873-01-24-a;fr;France|Vienne|Paris|Luxembourg;1;;indeplux;na;na;4;na;;na;0.0;293;Publicité 2 Page 4;tm-fr-all-v2.0_tp22_fr|0.488 tm-fr-all-v2.0_tp39_fr|0.048 tm-fr-all-v2.0_tp54_fr|0.025 tm-fr-all-v2.0_tp60_fr|0.085 tm-fr-all-v2.0_tp61_fr|0.081 ;ad;1873
indeplux-1873-01-30-a-i0013;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1873-01-30T00:00:00Z;N;True;False;indeplux-1873-01-30-a;fr;Bals|France|Vienne|Paris|Allemagne;1;;indeplux;na;na;3;na;;na;0.0;213;Publicité 1 Page 3;tm-fr-all-v2.0_tp16_fr|0.021 tm-fr-all-v2.0_tp22_fr|0.364 tm-fr-all-v2.0_tp39_fr|0.055 tm-fr-all-v2.0_tp40_fr|0.026 tm-fr-all-v2.0_tp51_fr|0.021 tm-fr-all-v2.0_tp54_fr|0.084 tm-fr-all-v2.0_tp60_fr|0.079 tm-fr-all-v2.0_tp61_fr|0.026 tm-fr-all-v2.0_tp82_fr|0.021 ;ad;1873
indeplux-1873-02-02-a-i0012;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1873-02-02T00:00:00Z;N;True;False;indeplux-1873-02-02-a;fr;Bor|Oi;1;;indeplux;na;na;4;na;IL Dtarrenfahpen;na;0.0;348;Publicité 2 Page 4;tm-fr-all-v2.0_tp14_fr|0.03 tm-fr-all-v2.0_tp35_fr|0.069 tm-fr-all-v2.0_tp54_fr|0.097 tm-fr-all-v2.0_tp58_fr|0.308 tm-fr-all-v2.0_tp61_fr|0.164 ;ad;1873
indeplux-1873-02-22-a-i0023;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1873-02-22T00:00:00Z;N;True;False;indeplux-1873-02-22-a;fr;Luxembourg;1;;indeplux;na;na;4;na;;na;0.0;132;Publicité 4 Page 4;tm-fr-all-v2.0_tp21_fr|0.023 tm-fr-all-v2.0_tp35_fr|0.14 tm-fr-all-v2.0_tp39_fr|0.055 tm-fr-all-v2.0_tp54_fr|0.108 tm-fr-all-v2.0_tp58_fr|0.055 tm-fr-all-v2.0_tp60_fr|0.088 tm-fr-all-v2.0_tp61_fr|0.042 tm-fr-all-v2.0_tp79_fr|0.049 tm-fr-all-v2.0_tp82_fr|0.042 tm-fr-all-v2.0_tp90_fr|0.029 ;ad;1873
