uid,type,title,transcript,languageCode,publicationDate,mediaCode,publicationMonth
onsjongen-1951-03-01-a-i0014,ad,Publicité 6 Page 8,,de,1951-03-01,onsjongen,03
tageblatt-1935-03-26-a-i0087,ad,«J'ai deux amours» la Redoute,,de,1935-03-26,tageblatt,03
tageblatt-1937-01-25-a-i0065,ad,AU PORT DE SHANGHAI REDOUTE,,de,1937-01-25,tageblatt,01
tageblatt-1938-02-04-a-i0083,ad,"Samedi, 5 Mvrier 1938, au",,de,1938-02-04,tageblatt,02
tageblatt-1930-02-27-a-i0104,ad,Fuesmendeg Spora Escrime Fuesdenschteg ♦,,de,1930-02-27,tageblatt,02
tageblatt-1935-03-30-a-i0175,ad,Ce soir grande REDOUTE au,,de,1935-03-30,tageblatt,03
tageblatt-1938-02-03-a-i0082,ad,fflntflP.TniiPiQltiP Grande Redoute: 12 fövrler,,de,1938-02-03,tageblatt,02
tageblatt-1950-03-11-a-i0165,ad,fl&IBI REDOUTE DE L' UI1U-ASS0SS,,de,1950-03-11,tageblatt,03
tageblatt-1930-02-26-a-i0114,ad,Fuesmendeg Spora Escrime Fuesdenschteg 4c,,de,1930-02-26,tageblatt,02
tageblatt-1930-03-28-a-i0088,ad,SANG & KLANG Samedi- 29,,de,1930-03-28,tageblatt,03
tageblatt-1930-03-29-a-i0143,ad,SANG KLAMG Sameäi&lt; 29 mars,,de,1930-03-29,tageblatt,03
tageblatt-1938-02-08-a-i0081,ad,"Redoute du Canoä-Club Esch-Alz. ""Les",,de,1938-02-08,tageblatt,02
tageblatt-1938-02-10-a-i0081,ad,Redoute du Canoe-Glub Esch-Alz. ..Les,,de,1938-02-10,tageblatt,02
luxland-1961-03-03-a-i0079,ad,Publicité 8 Page 5,,de,1961-03-03,luxland,03
tageblatt-1937-01-30-a-i0106,ad,La grande Redoute masquee du,,de,1937-01-30,tageblatt,01
tageblatt-1937-02-04-a-i0103,ad,REDOUTE du Canoë-Club Luxembourg TOUT,,de,1937-02-04,tageblatt,02
tageblatt-1937-02-06-a-i0129,ad,REDOUTE du Canoe-Club Luxembourg TOUT,,de,1937-02-06,tageblatt,02
tageblatt-1938-02-02-a-i0086,ad,"Samedi, i, 5 fevrier 1938,",,de,1938-02-02,tageblatt,02
tageblatt-1930-03-27-a-i0076,ad,"SANG & KLANG Samedi, 29",,de,1930-03-27,tageblatt,03
tageblatt-1933-03-11-a-i0108,ad,DIEKIRCH. «Paris la Nuit» REDOUTE,,de,1933-03-11,tageblatt,03
tageblatt-1937-02-18-a-i0086,ad,"Monte la-dessus, et tu “Vivras""",,de,1937-02-18,tageblatt,02
tageblatt-1939-03-09-a-i0104,ad,Hotel de la Poste Esch-Alzette,,de,1939-03-09,tageblatt,03
tageblatt-1939-03-10-a-i0099,ad,Hotel de la Poste Esch-Alzette,,de,1939-03-10,tageblatt,03
tageblatt-1928-03-08-a-i0100,ad,Oü s« sera-t-on amusi le,,de,1928-03-08,tageblatt,03
tageblatt-1933-03-16-a-i0127,ad,DIEKIRCH. «Paris la Nuit» REDOUTE,,de,1933-03-16,tageblatt,03
tageblatt-1936-02-25-a-i0094,ad,"“GÖFF F GAS"" 1 de'",,de,1936-02-25,tageblatt,02
tageblatt-1938-01-27-a-i0085,ad,MnfflP.TflllPicmP Grande Redoute: « ifivrlor,,de,1938-01-27,tageblatt,01
tageblatt-1929-02-20-a-i0069,ad,AUTO-REDOUTE de I' AUTOMOBILE CLUB,,de,1929-02-20,tageblatt,02
tageblatt-1936-02-29-a-i0149,ad,",,G ö F F GAS""",,de,1936-02-29,tageblatt,02
obermosel-1939-03-11-a-i0132,ad,Publicité 1 Page 2,,de,1939-03-11,obermosel,03
tageblatt-1936-02-01-a-i0113,ad,VOUS VIENDREZ TOUS ET TOUTES,,de,1936-02-01,tageblatt,02
tageblatt-1938-02-02-a-i0082,ad,Un soir. Uncanoe. 3265 LA,,de,1938-02-02,tageblatt,02
tageblatt-1949-02-12-a-i0138,ad,"Hl FUESSONNDEG, DE 27. FEBRUAR",,de,1949-02-12,tageblatt,02
tageblatt-1937-01-30-a-i0115,ad,REDOUTE du Canoe-Club b Luxembourg,,de,1937-01-30,tageblatt,01
tageblatt-1928-01-26-a-i0047,ad,Man verlange überall den Zucker,,de,1928-01-26,tageblatt,01
tageblatt-1937-02-15-a-i0084,ad,TUTTi FRUTTI le 20 f£wier,,de,1937-02-15,tageblatt,02
tageblatt-1939-03-18-a-i0110,ad,Wäot d'orüre: Haut alles op,,de,1939-03-18,tageblatt,03
obermosel-1939-03-18-a-i0124,ad,Publicité 3 Page 3,,de,1939-03-18,obermosel,03
tageblatt-1938-01-25-a-i0090,ad,Un soir. Un c a,,de,1938-01-25,tageblatt,01
tageblatt-1937-02-24-a-i0085,ad,"3«"" REDOUTE E vum TECHNIKER-VEREIN",,de,1937-02-24,tageblatt,02
tageblatt-1933-03-04-a-i0096,ad,"SWIMMING CLUB “E R A""",,de,1933-03-04,tageblatt,03
tageblatt-1950-03-09-a-i0111,ad,"I Op der ÖHU"" REDOUTE",,de,1950-03-09,tageblatt,03
tageblatt-1931-01-24-a-i0121,ad,CCCDilMC Redoute de 7te Fevrier,,de,1931-01-24,tageblatt,01
tageblatt-1938-03-16-a-i0110,ad,"Sameül. le 19 mars 1933,",,de,1938-03-16,tageblatt,03
tageblatt-1950-03-11-a-i0177,ad,"Öp der ObIU'"" REDOUTE vun",,de,1950-03-11,tageblatt,03
tageblatt-1928-01-31-a-i0063,ad,Wagener Webers Kindermehl erhältl. In,,de,1928-01-31,tageblatt,01
luxland-1965-03-26-a-i0099,ad,Publicité 19 Page 11,,de,1965-03-26,luxland,03
tageblatt-1930-03-29-a-i0141,ad,ANCRE D'OR (P. Boffort) Luxbg.,,de,1930-03-29,tageblatt,03
tageblatt-1936-02-25-a-i0093,ad,"i ""r.m~er~-s~~·ns.r~ -r. C. S.",,de,1936-02-25,tageblatt,02
tageblatt-1947-03-15-a-i0119,ad,RENDEZ-VOUS 359 j = ä,,de,1947-03-15,tageblatt,03
luxwort-1926-12-03-b-i0075,ad,Pub. 1 Page 10,,de,1926-12-03,luxwort,12
tageblatt-1930-03-06-a-i0100,ad,"Il DIMANCHE, le 9 DIMANCHE,",,de,1930-03-06,tageblatt,03
tageblatt-1936-03-07-a-i0123,ad,D«P- HAUT DEN OWEND -*C,,de,1936-03-07,tageblatt,03
tageblatt-1948-02-26-a-i0059,ad,Ray Ventura C»b Calloway Will,,de,1948-02-26,tageblatt,02
obermosel-1948-02-26-a-i0084,ad,Publicité 5 Page 6,,de,1948-02-26,obermosel,02
luxwort-1864-08-25-a-i0012,ad,Pub. 11 Page 4,,de,1864-08-25,luxwort,08
tageblatt-1939-03-01-a-i0087,ad,VEREINSNMTTEILUNGEN. [DW- Die Fola-Redoute vom,,de,1939-03-01,tageblatt,03
tageblatt-1926-02-17-a-i0068,ad,"s. L'ORPHGON DE LUXEMBOURG SAMEDI,",,de,1926-02-17,tageblatt,02
tageblatt-1950-02-11-a-i0175,ad,"REMICH. Nach dem ""Bai pare",,de,1950-02-11,tageblatt,02
tageblatt-1928-02-17-b-i0073,ad,Gebrauchte Autos aller Marken auch,,de,1928-02-17,tageblatt,02
luxembourg1935-1939-03-18-a-i0088,ad,Publicité 2 Page 3,,fr,1939-03-18,luxembourg1935,03
luxwort-1928-07-13-a-i0079,ad,Pub. 1 Page 10,,de,1928-07-13,luxwort,07
tageblatt-1925-03-21-a-i0074,ad,»TROCADfiRO« Luxembg-Gare. Ce soir et,,de,1925-03-21,tageblatt,03
tageblatt-1936-02-27-a-i0070,ad,"VEREINSMITTEILUNGEN. Union- Photographique, Maison du",,de,1936-02-27,tageblatt,02
luxwort-1871-08-19-a-i0025,ad,Pub. 5 Page 3,,de,1871-08-19,luxwort,08
tageblatt-1924-03-21-a-i0066,ad,«L'ORPHfiON» de LUXEMBOURG. S am,,de,1924-03-21,tageblatt,03
luxembourg1935-1938-03-26-a-i0126,ad,Publicité 1 Page 3,,fr,1938-03-26,luxembourg1935,03
obermosel-1938-03-25-a-i0078,ad,Publicité 1 Page 3,,fr,1938-03-25,obermosel,03
tageblatt-1927-02-26-a-i0110,ad,Musimip ipilitaire. &rt; r Concert,,de,1927-02-26,tageblatt,02
tageblatt-1927-03-25-a-i0065,ad,VEREINE. C. A. &PORA Luxembourg,,de,1927-03-25,tageblatt,03
tageblatt-1930-03-27-a-i0081,ad,"B. C. “WUNDERLAND"" EMh veranstaltet",,de,1930-03-27,tageblatt,03
tageblatt-1940-02-15-a-i0071,ad,YEREINSMITTEILUMSEN ASSOSS Pour remplacer la,,de,1940-02-15,tageblatt,02
waechtersauer-1867-06-09-a-i0014,ad,Publicité 6 Page 3,,de,1867-06-09,waechtersauer,06
tageblatt-1937-03-03-a-i0103,ad,"| sonntag, den 7. marz,",,de,1937-03-03,tageblatt,03
tageblatt-1934-03-01-a-i0084,ad,liiflppfiannp Sa plage • Son,,fr,1934-03-01,tageblatt,03
luxembourg1935-1937-02-04-a-i0086,ad,Publicité 6 Page 3,,fr,1937-02-04,luxembourg1935,02
luxwort-1863-11-10-a-i0024,ad,Pub. 23 Page 4,,de,1863-11-10,luxwort,11
luxwort-1930-09-18-a-i0070,ad,Pub. 29 Page 8,,de,1930-09-18,luxwort,09
tageblatt-1926-02-12-a-i0076,ad,"L'ORPHEON DE LUXEMBOURG SAMEBI, le",,de,1926-02-12,tageblatt,02
tageblatt-1927-02-12-a-i0091,ad,J ESCRIME. S?/1MM1G 'r &t~ttRMiMit-,,de,1927-02-12,tageblatt,02
tageblatt-1934-02-21-a-i0124,ad,"Geschlechtsleiden SYPHILIS, TRIPPER, WEISSFLUSS, auch",,de,1934-02-21,tageblatt,02
tageblatt-1935-02-02-a-i0143,ad,eeeeeeeeoeoooeeeeeeeoeeoeoeeeoettee ERÔFFNUNG eines Zuschneidekursus nebst,,de,1935-02-02,tageblatt,02
tageblatt-1935-03-02-a-i0157,ad,Hallo 1 BGIin EÜS6 Hallo!,,de,1935-03-02,tageblatt,03
tageblatt-1927-03-23-a-i0078,ad,Les personnes qui désirent recevoir,,fr,1927-03-23,tageblatt,03
tageblatt-1935-12-19-a-i0088,ad,"Concert, Theätre et Cinema. Telegramme!",,de,1935-12-19,tageblatt,12
tageblatt-1932-03-04-a-i0097,ad,ASSOSS. 23 fian^ailles ont ete,,fr,1932-03-04,tageblatt,03
armeteufel-1908-03-01-a-i0019,ad,Publicité 3 Page 4,,de,1908-03-01,armeteufel,03
tageblatt-1939-03-02-a-i0110,ad,"Concert, Theätre et Cinema. Das",,de,1939-03-02,tageblatt,03
tageblatt-1949-02-18-a-i0069,ad,Warnung an die Geschäftsleute Der,,de,1949-02-18,tageblatt,02
luxembourg1935-1939-02-09-a-i0091,ad,Publicité 1 Page 3,,fr,1939-02-09,luxembourg1935,02
luxland-1995-04-28-a-i0112,ad,Publicité 2 Page 5,,fr,1995-04-28,luxland,04
luxland-1995-05-12-a-i0106,ad,Publicité 2 Page 5,,fr,1995-05-12,luxland,05
tageblatt-1927-02-17-b-i0046,ad,MITTEILUNG. Meiner werten Kundschaft teile,,de,1927-02-17,tageblatt,02
tageblatt-1935-02-08-a-i0100,ad,Stadt Esch an der Alzette.,,de,1935-02-08,tageblatt,02
tageblatt-1936-02-28-a-i0084,ad,"Wir verkaufen ab heute: Petits-,Beurres",,de,1936-02-28,tageblatt,02
tageblatt-1925-12-03-a-i0085,ad,Po!) r St. -NICOLAS S!~PATH~-BABY,,de,1925-12-03,tageblatt,12
luxwort-1864-08-27-a-i0009,ad,Pub. 6 Page 4,,de,1864-08-27,luxwort,08
luxwort-1873-07-19-a-i0009,ad,Pub. 7 Page 3,,de,1873-07-19,luxwort,07
tageblatt-1935-01-26-a-i0125,ad,Hin gehen wir Sonntag hin???,,de,1935-01-26,tageblatt,01
tageblatt-1935-03-27-a-i0098,ad,"VEREtNSMiTTEtLÜMBEM. · HALLO HALLO, opgepasst",,de,1935-03-27,tageblatt,03
indeplux-1924-03-04-b-i0027,ad,Publicité 1 Page 2,,fr,1924-03-04,indeplux,03
indeplux-1925-03-21-a-i0072,ad,Publicité 5 Page 3,,fr,1925-03-21,indeplux,03
luxembourg1935-1936-02-08-a-i0094,ad,Publicité 2 Page 3,,fr,1936-02-08,luxembourg1935,02
luxembourg1935-1938-02-12-a-i0114,ad,Publicité 4 Page 3,,fr,1938-02-12,luxembourg1935,02
luxembourg1935-1939-03-07-a-i0094,ad,Publicité 1 Page 3,,fr,1939-03-07,luxembourg1935,03
indeplux-1927-03-25-a-i0024,ad,Publicité 2 Page 2,,fr,1927-03-25,indeplux,03
luxembourg1935-1937-02-26-a-i0099,ad,Publicité 3 Page 3,,fr,1937-02-26,luxembourg1935,02
luxembourg1935-1938-01-15-a-i0098,ad,Publicité 7 Page 3,,fr,1938-01-15,luxembourg1935,01
luxembourg1935-1938-02-11-a-i0088,ad,Publicité 1 Page 3,,fr,1938-02-11,luxembourg1935,02
luxembourg1935-1938-03-04-a-i0093,ad,Publicité 2 Page 3,,fr,1938-03-04,luxembourg1935,03
indeplux-1927-03-18-a-i0032,ad,Publicité 1 Page 2,,fr,1927-03-18,indeplux,03
luxembourg1935-1939-02-11-a-i0112,ad,Publicité 5 Page 3,,fr,1939-02-11,luxembourg1935,02
luxembourg1935-1939-02-14-a-i0090,ad,Publicité 2 Page 3,,fr,1939-02-14,luxembourg1935,02
luxembourg1935-1939-02-18-a-i0108,ad,Publicité 4 Page 3,,fr,1939-02-18,luxembourg1935,02
dunioun-1948-01-26-a-i0083,ad,Publicité 1 Page 3,,fr,1948-01-26,dunioun,01
luxembourg1935-1937-02-13-a-i0090,ad,Publicité 3 Page 3,,fr,1937-02-13,luxembourg1935,02
luxembourg1935-1937-02-19-a-i0080,ad,Publicité 4 Page 3,,fr,1937-02-19,luxembourg1935,02
luxembourg1935-1938-01-20-a-i0089,ad,Publicité 1 Page 3,,fr,1938-01-20,luxembourg1935,01
luxembourg1935-1938-01-27-a-i0088,ad,Publicité 3 Page 3,,fr,1938-01-27,luxembourg1935,01
luxembourg1935-1938-01-29-a-i0096,ad,Publicité 4 Page 3,,fr,1938-01-29,luxembourg1935,01
luxembourg1935-1938-02-02-a-i0078,ad,Publicité 1 Page 3,,fr,1938-02-02,luxembourg1935,02
luxembourg1935-1939-02-03-a-i0079,ad,Publicité 1 Page 3,,fr,1939-02-03,luxembourg1935,02
tageblatt-1932-02-29-a-i0075,ad,ASSOSS. On sortirait m§me de,,fr,1932-02-29,tageblatt,02
dunioun-1948-01-20-a-i0053,ad,Publicité 2 Page 3,,fr,1948-01-20,dunioun,01
luxembourg1935-1936-02-07-a-i0095,ad,Publicité 1 Page 3,,fr,1936-02-07,luxembourg1935,02
luxembourg1935-1938-02-03-a-i0096,ad,Publicité 1 Page 3,,fr,1938-02-03,luxembourg1935,02
luxembourg1935-1938-02-04-a-i0094,ad,Publicité 1 Page 3,,fr,1938-02-04,luxembourg1935,02
tageblatt-1930-03-15-a-i0170,ad,ASSOSS. Ne dites pas Souvenez-vous,,fr,1930-03-15,tageblatt,03
tageblatt-1935-03-28-a-i0090,ad,J'aime revoir ma NORMANDIE mais,,fr,1935-03-28,tageblatt,03
tageblatt-1950-03-16-a-i0080,ad,«Hill REDOUTE DE L' unU-Assoss,,fr,1950-03-16,tageblatt,03
indeplux-1923-03-02-a-i0057,ad,Publicité 1 Page 1,,fr,1923-03-02,indeplux,03
indeplux-1924-03-29-a-i0072,ad,Publicité 7 Page 3,,fr,1924-03-29,indeplux,03
luxembourg1935-1936-03-21-a-i0104,ad,Publicité 2 Page 3,,fr,1936-03-21,luxembourg1935,03
luxembourg1935-1937-02-06-a-i0103,ad,Publicité 6 Page 3,,fr,1937-02-06,luxembourg1935,02
luxembourg1935-1939-03-02-a-i0086,ad,Publicité 3 Page 3,,fr,1939-03-02,luxembourg1935,03
tageblatt-1938-03-08-a-i0116,ad,Le 20 mars au Caf§,,fr,1938-03-08,tageblatt,03
tageblatt-1950-03-14-a-i0085,ad,ABIDI REDOUTE DE L' OrlU,,fr,1950-03-14,tageblatt,03
indeplux-1923-02-17-a-i0074,ad,Publicité 3 Page 1,,fr,1923-02-17,indeplux,02
indeplux-1928-02-23-a-i0029,ad,Publicité 3 Page 2,,fr,1928-02-23,indeplux,02
indeplux-1928-02-25-a-i0027,ad,Publicité 3 Page 3,,fr,1928-02-25,indeplux,02
luxembourg1935-1937-01-30-a-i0092,ad,Publicité 9 Page 3,,fr,1937-01-30,luxembourg1935,01
tageblatt-1930-03-13-a-i0092,ad,ASSOSS. Vous verrez à la,,fr,1930-03-13,tageblatt,03
tageblatt-1933-03-16-a-i0125,ad,ALLEZ VOIR LES JAPONAISES à,,fr,1933-03-16,tageblatt,03
tageblatt-1947-03-08-a-i0102,ad,VIVE L'ASSOSS SA REDOUTE TRAVESTIE^,,fr,1947-03-08,tageblatt,03
tageblatt-1948-01-22-a-i0103,ad,uMp~ AU FIL DE L'EAU.,,fr,1948-01-22,tageblatt,01
indeplux-1923-03-03-a-i0054,ad,Publicité 1 Page 1,,fr,1923-03-03,indeplux,03
indeplux-1927-03-23-a-i0022,ad,Publicité 1 Page 3,,fr,1927-03-23,indeplux,03
luxembourg1935-1937-01-14-a-i0102,ad,Publicité 1 Page 3,,fr,1937-01-14,luxembourg1935,01
luxembourg1935-1937-02-25-a-i0083,ad,Publicité 2 Page 3,,fr,1937-02-25,luxembourg1935,02
luxembourg1935-1939-02-28-a-i0108,ad,Publicité 4 Page 3,,fr,1939-02-28,luxembourg1935,02
obermosel-1939-01-25-a-i0071,ad,Publicité 4 Page 4,,fr,1939-01-25,obermosel,01
obermosel-1939-02-17-a-i0079,ad,Publicité 1 Page 4,,fr,1939-02-17,obermosel,02
obermosel-1948-03-04-a-i0055,ad,Publicité 3 Page 5,,fr,1948-03-04,obermosel,03
tageblatt-1927-03-11-b-i0061,ad,La grande Redoute mutticolore de,,fr,1927-03-11,tageblatt,03
tageblatt-1930-03-19-b-i0088,ad,ASSOSS. A la redoute du,,fr,1930-03-19,tageblatt,03
tageblatt-1935-03-06-a-i0082,ad,"Sujimming-Club ERfl vous invite ä,",,fr,1935-03-06,tageblatt,03
dunioun-1948-02-21-a-i0102,ad,Publicité 1 Page 5,,fr,1948-02-21,dunioun,02
luxembourg1935-1937-01-27-a-i0113,ad,Publicité 7 Page 3,,fr,1937-01-27,luxembourg1935,01
luxembourg1935-1937-02-27-a-i0087,ad,Publicité 4 Page 3,,fr,1937-02-27,luxembourg1935,02
luxland-1961-02-09-a-i0108,ad,Publicité 1 Page 2,,fr,1961-02-09,luxland,02
luxland-1962-03-02-a-i0090,ad,Publicité 12 Page 10,,fr,1962-03-02,luxland,03
luxland-1967-02-03-a-i0122,ad,Publicité 9 Page 5,,fr,1967-02-03,luxland,02
obermosel-1936-03-21-a-i0132,ad,Publicité 5 Page 3,,fr,1936-03-21,obermosel,03
obermosel-1937-02-04-a-i0064,ad,Publicité 6 Page 4,,fr,1937-02-04,obermosel,02
obermosel-1948-02-28-a-i0093,ad,Publicité 2 Page 4,,fr,1948-02-28,obermosel,02
obermosel-1948-03-03-a-i0040,ad,Publicité 1 Page 4,,fr,1948-03-03,obermosel,03
tageblatt-1933-03-17-a-i0077,ad,"La SURPRISE de la ""REDOUTE",,fr,1933-03-17,tageblatt,03
tageblatt-1938-03-12-a-i0151,ad,IS.C. ERA Ce soir Hotel,,fr,1938-03-12,tageblatt,03
tageblatt-1925-02-20-a-i0079,ad,"VOYAGE ALGflüE-TUNISIE 17 jours voyage,",,de,1925-02-20,tageblatt,02
tageblatt-1928-02-22-a-i0075,ad,TheäJre munfcipal de Luxemburg. Bureau:,,de,1928-02-22,tageblatt,02
tageblatt-1945-12-07-a-i0044,ad,LA MENAGERE 1945 ne veut,,de,1945-12-07,tageblatt,12
dunioun-1948-02-28-a-i0104,ad,Publicité 1 Page 5,,fr,1948-02-28,dunioun,02
indeplux-1929-02-19-a-i0030,ad,Publicité 3 Page 2,,fr,1929-02-19,indeplux,02
indeplux-1929-02-21-a-i0034,ad,Publicité 2 Page 3,,fr,1929-02-21,indeplux,02
indeplux-1929-02-23-a-i0027,ad,Publicité 2 Page 2,,fr,1929-02-23,indeplux,02
indeplux-1931-01-24-a-i0054,ad,Publicité 6 Page 3,,fr,1931-01-24,indeplux,01
luxembourg1935-1937-02-03-a-i0097,ad,Publicité 3 Page 3,,fr,1937-02-03,luxembourg1935,02
luxembourg1935-1937-02-06-a-i0105,ad,Publicité 8 Page 3,,fr,1937-02-06,luxembourg1935,02
tageblatt-1930-02-26-a-i0112,ad,A. G. E. L. Ne,,fr,1930-02-26,tageblatt,02
tageblatt-1930-03-20-b-i0108,ad,j ASSOSS. A la redoute,,fr,1930-03-20,tageblatt,03
tageblatt-1934-02-08-a-i0101,ad,DIEKIRCEI REDOUTE MASQUEE de I'ALLIAN:E,,fr,1934-02-08,tageblatt,02
tageblatt-1937-02-04-a-i0097,ad,Le CERCLE HIPPIQUE DIEKIRCH vous,,fr,1937-02-04,tageblatt,02
tageblatt-1950-03-18-a-i0195,ad,"Demain soir au, “Casino"" LA",,fr,1950-03-18,tageblatt,03
indeplux-1934-03-09-a-i0047,ad,Publicité 2 Page 3,,fr,1934-03-09,indeplux,03
luxembourg1935-1937-02-04-a-i0085,ad,Publicité 5 Page 3,,fr,1937-02-04,luxembourg1935,02
luxembourg1935-1937-02-26-a-i0100,ad,Publicité 4 Page 3,,fr,1937-02-26,luxembourg1935,02
luxembourg1935-1938-03-07-a-i0103,ad,Publicité 2 Page 3,,fr,1938-03-07,luxembourg1935,03
luxembourg1935-1938-03-16-a-i0090,ad,Publicité 3 Page 3,,fr,1938-03-16,luxembourg1935,03
luxembourg1935-1939-03-16-a-i0088,ad,Publicité 2 Page 3,,fr,1939-03-16,luxembourg1935,03
obermosel-1938-02-18-a-i0069,ad,Publicité 2 Page 4,,fr,1938-02-18,obermosel,02
obermosel-1947-03-08-a-i0056,ad,Publicité 3 Page 5,,fr,1947-03-08,obermosel,03
obermosel-1948-02-21-a-i0092,ad,Publicité 1 Page 3,,fr,1948-02-21,obermosel,02
tageblatt-1930-03-17-a-i0094,ad,ASSOSS. Tous les membres du,,fr,1930-03-17,tageblatt,03
tageblatt-1930-03-18-a-i0112,ad,ASSOSS. Le samedi de mi-careme,,fr,1930-03-18,tageblatt,03
tageblatt-1936-02-07-a-i0094,ad,AHOI »&rt; Demain soir au,,fr,1936-02-07,tageblatt,02
tageblatt-1936-12-29-a-i0104,ad,J8F- Retenez la date du,,fr,1936-12-29,tageblatt,12
tageblatt-1949-03-22-a-i0074,ad,L'ASSOSS vous invite ä sa,,fr,1949-03-22,tageblatt,03
dunioun-1948-02-14-a-i0096,ad,Publicité 1 Page 5,,fr,1948-02-14,dunioun,02
indeplux-1934-02-28-a-i0039,ad,Publicité 4 Page 3,,fr,1934-02-28,indeplux,02
indeplux-1934-03-09-a-i0046,ad,Publicité 1 Page 3,,fr,1934-03-09,indeplux,03
obermosel-1948-02-14-a-i0103,ad,Publicité 3 Page 4,,fr,1948-02-14,obermosel,02
tageblatt-1935-02-23-a-i0122,ad,H La grande Redoute masquee,,fr,1935-02-23,tageblatt,02
tageblatt-1939-03-17-a-i0092,ad,En cette anne~e des centenaires,,fr,1939-03-17,tageblatt,03
tageblatt-1948-03-02-a-i0057,ad,GRANDE REDOUTE paree et travestie,,fr,1948-03-02,tageblatt,03
indeplux-1929-02-28-a-i0037,ad,Publicité 2 Page 2,,fr,1929-02-28,indeplux,02
luxembourg1935-1936-03-07-a-i0099,ad,Publicité 2 Page 3,,fr,1936-03-07,luxembourg1935,03
luxembourg1935-1938-03-10-a-i0074,ad,Publicité 2 Page 3,,fr,1938-03-10,luxembourg1935,03
luxembourg1935-1938-03-11-a-i0091,ad,Publicité 5 Page 3,,fr,1938-03-11,luxembourg1935,03
obermosel-1937-02-26-a-i0074,ad,Publicité 2 Page 3,,fr,1937-02-26,obermosel,02
tageblatt-1937-02-27-a-i0111,ad,oarnavai PβS mostT 5 9,,fr,1937-02-27,tageblatt,02
tageblatt-1947-03-12-a-i0076,ad,RENDEZ-VOUS à la Grande Redoute,,fr,1947-03-12,tageblatt,03
tageblatt-1948-02-14-a-i0102,ad,fiSS0SS-m0V9£S I La grande redoute,,fr,1948-02-14,tageblatt,02
indeplux-1934-02-23-a-i0051,ad,Publicité 7 Page 3,,fr,1934-02-23,indeplux,02
luxembourg1935-1939-03-08-a-i0078,ad,Publicité 2 Page 3,,fr,1939-03-08,luxembourg1935,03
luxwort-1927-01-14-a-i0064,ad,Pub. 1 Page 10,,fr,1927-01-14,luxwort,01
obermosel-1935-02-16-c-i0037,ad,Publicité 1 Page 1,,fr,1935-02-16,obermosel,02
obermosel-1936-01-02-a-i0072,ad,Publicité 2 Page 3,,fr,1936-01-02,obermosel,01
tageblatt-1932-02-27-a-i0116,ad,"«ASSOSS». Une fois de plus,",,fr,1932-02-27,tageblatt,02
tageblatt-1935-03-01-a-i0072,ad,Ne manquez pas a la,,fr,1935-03-01,tageblatt,03
tageblatt-1938-03-10-a-i0090,ad,HOLLYWOOD Redoute ASSOSS Samedl de,,fr,1938-03-10,tageblatt,03
tageblatt-1950-02-10-a-i0087,ad,Ijgg3' DËMAÎN N SOIR =^ij),,fr,1950-02-10,tageblatt,02
indeplux-1934-03-10-a-i0038,ad,Publicité 5 Page 3,,fr,1934-03-10,indeplux,03
luxembourg1935-1936-03-05-a-i0088,ad,Publicité 1 Page 3,,fr,1936-03-05,luxembourg1935,03
luxembourg1935-1937-02-03-a-i0096,ad,Publicité 2 Page 3,,fr,1937-02-03,luxembourg1935,02
luxembourg1935-1939-03-01-a-i0087,ad,Publicité 1 Page 3,,fr,1939-03-01,luxembourg1935,03
obermosel-1938-02-25-a-i0094,ad,Publicité 7 Page 9,,fr,1938-02-25,obermosel,02
obermosel-1938-02-26-a-i0135,ad,Publicité 6 Page 4,,fr,1938-02-26,obermosel,02
obermosel-1938-03-10-a-i0072,ad,Publicité 1 Page 3,,fr,1938-03-10,obermosel,03
tageblatt-1932-02-24-a-i0069,ad,"“ASSOSS"" Mieux vaut boire que",,fr,1932-02-24,tageblatt,02
tageblatt-1937-02-17-a-i0088,ad,"A. S. LA JEUNESSE D'ESCH,",,fr,1937-02-17,tageblatt,02
tageblatt-1939-03-15-a-i0102,ad,VEREINSMITTEILUNGEN. ABSCHIED VOM FASCHING 1939,,de,1939-03-15,tageblatt,03
dunioun-1948-03-05-a-i0056,ad,Publicité 2 Page 3,,fr,1948-03-05,dunioun,03
indeplux-1925-03-07-b-i0074,ad,Publicité 3 Page 3,,fr,1925-03-07,indeplux,03
indeplux-1934-02-02-a-i0033,ad,Publicité 2 Page 3,,fr,1934-02-02,indeplux,02
luxembourg1935-1937-02-01-a-i0082,ad,Publicité 2 Page 3,,fr,1937-02-01,luxembourg1935,02
luxembourg1935-1937-02-13-a-i0092,ad,Publicité 5 Page 3,,fr,1937-02-13,luxembourg1935,02
luxland-1961-03-10-a-i0116,ad,Publicité 6 Page 4,,fr,1961-03-10,luxland,03
obermosel-1948-03-05-a-i0042,ad,Publicité 4 Page 4,,fr,1948-03-05,obermosel,03
tageblatt-1932-02-25-a-i0103,ad,«ASSOSS». La. statistique prouve que,,fr,1932-02-25,tageblatt,02
tageblatt-1937-03-03-a-i0090,ad,“MONTMARTRE tousnie™rav°e^ tis conviennent ponr,,fr,1937-03-03,tageblatt,03
tageblatt-1948-02-28-a-i0104,ad,I GRANDE REDOUTE parée et,,fr,1948-02-28,tageblatt,02
indeplux-1923-03-02-a-i0058,ad,Publicité 2 Page 1,,fr,1923-03-02,indeplux,03
